"employee_id","first_name","last_name","email","department","salary","joining_date","age","monthlybonus","annualbasicpay","annualbonus","tax","deduction","annualfinalpay","netpay","experience","fullname"
582,"Tyler","Scott","qkennedy@stewart.net","IT","77705.97","2022-04-28",54,"7770.60","932471.64","93247.20",5,"46623.58","885848.06","979095.26",NULL,"Tyler Scott"
584,"Diane","Grant","chavezrachel@bell-evans.info","Marketing","81973.09","2022-11-21",47,"8197.31","983677.08","98367.72",5,"49183.85","934493.23","1032860.95",NULL,"Diane Grant"
906,"Sara","Oliver","nicoleelliott@gmail.com","Finance","49770.04","2020-09-20",43,"4977.00","597240.48","59724.00",2,"11944.81","585295.67","645019.67",NULL,"Sara Oliver"
585,"Patrick","Parks","joshualang@murray.info","Finance","99113.63","2024-09-03",22,"9911.36","1189363.56","118936.32",5,"59468.18","1129895.38","1248831.70",NULL,"Patrick Parks"
586,"Jessica","Brewer","rosaleslisa@gmail.com","Operations","66854.89","2024-02-01",48,"6685.49","802258.68","80225.88",5,"40112.93","762145.75","842371.63",NULL,"Jessica Brewer"
590,"Robert","Garcia","chloeolson@walker-fox.com","Finance","74270.65","2023-11-20",44,"7427.07","891247.80","89124.84",5,"44562.39","846685.41","935810.25",NULL,"Robert Garcia"
591,"Lauren","Massey","wujames@fritz-baker.com","Operations","73844.21","2023-05-08",57,"7384.42","886130.52","88613.04",5,"44306.53","841823.99","930437.03",NULL,"Lauren Massey"
593,"Norma","Harris","philip44@wilson.net","IT","76404.92","2021-11-12",36,"7640.49","916859.04","91685.88",5,"45842.95","871016.09","962701.97",NULL,"Norma Harris"
595,"Aaron","Ortiz","josehatfield@hotmail.com","IT","82902.59","2022-08-03",50,"8290.26","994831.08","99483.12",5,"49741.55","945089.53","1044572.65",NULL,"Aaron Ortiz"
596,"Tom","Price","walshlisa@adkins-cox.info","HR","72849.22","2021-02-20",54,"7284.92","874190.64","87419.04",5,"43709.53","830481.11","917900.15",NULL,"Tom Price"
909,"Linda","Brown","tamaralewis@yahoo.com","Finance","62923.37","2022-11-22",32,"6292.34","755080.44","75508.08",2,"15101.61","739978.83","815486.91",NULL,"Linda Brown"
911,"Matthew","Peterson","bwilliams@gmail.com","Marketing","58309.20","2021-10-22",33,"5830.92","699710.40","69971.04",2,"13994.21","685716.19","755687.23",NULL,"Matthew Peterson"
913,"Amy","Espinoza","wilsonjames@peck.biz","Marketing","51103.96","2023-09-11",57,"5110.40","613247.52","61324.80",2,"12264.95","600982.57","662307.37",NULL,"Amy Espinoza"
693,"Jeffrey","Morgan","woodsabigail@jordan.com","IT","43345.13","2020-05-25",34,"4334.51","520141.56","52014.12",2,"10402.83","509738.73","561752.85",NULL,"Jeffrey Morgan"
695,"April","Matthews","natasha24@hotmail.com","Marketing","56676.22","2020-07-24",28,"5667.62","680114.64","68011.44",2,"13602.29","666512.35","734523.79",NULL,"April Matthews"
696,"Kevin","Bishop","swhite@gmail.com","HR","52851.62","2023-12-12",54,"5285.16","634219.44","63421.92",2,"12684.39","621535.05","684956.97",NULL,"Kevin Bishop"
707,"Brian","Swanson","regina20@hotmail.com","Finance","63079.08","2023-01-31",38,"6307.91","756948.96","75694.92",2,"15138.98","741809.98","817504.90",NULL,"Brian Swanson"
710,"Andre","Miller","anna18@gmail.com","Operations","58595.76","2020-09-07",27,"5859.58","703149.12","70314.96",2,"14062.98","689086.14","759401.10",NULL,"Andre Miller"
711,"Adam","Ramsey","hernandezbarbara@yahoo.com","Marketing","55092.39","2021-09-15",51,"5509.24","661108.68","66110.88",2,"13222.17","647886.51","713997.39",NULL,"Adam Ramsey"
712,"Abigail","Garrett","jason08@hotmail.com","Marketing","59596.29","2022-05-18",39,"5959.63","715155.48","71515.56",2,"14303.11","700852.37","772367.93",NULL,"Abigail Garrett"
713,"Ana","Shields","fhood@moyer.com","Finance","41767.13","2020-10-21",42,"4176.71","501205.56","50120.52",2,"10024.11","491181.45","541301.97",NULL,"Ana Shields"
715,"Morgan","Wilson","christopherpaul@yahoo.com","HR","54129.54","2022-01-19",34,"5412.95","649554.48","64955.40",2,"12991.09","636563.39","701518.79",NULL,"Morgan Wilson"
716,"Jesus","Luna","huangjessica@hotmail.com","Operations","61862.80","2023-08-14",51,"6186.28","742353.60","74235.36",2,"14847.07","727506.53","801741.89",NULL,"Jesus Luna"
748,"Laura","Baker","jacqueline94@gmail.com","Marketing","62128.48","2021-11-16",27,"6212.85","745541.76","74554.20",2,"14910.84","730630.92","805185.12",NULL,"Laura Baker"
750,"Elizabeth","Perry","jacob14@winters.com","IT","64384.67","2024-07-11",36,"6438.47","772616.04","77261.64",2,"15452.32","757163.72","834425.36",NULL,"Elizabeth Perry"
752,"Jon","Rogers","moorewilliam@hotmail.com","Operations","63194.09","2020-07-02",50,"6319.41","758329.08","75832.92",2,"15166.58","743162.50","818995.42",NULL,"Jon Rogers"
754,"Daniel","Parks","martinezmonica@yahoo.com","HR","44927.18","2020-05-17",57,"4492.72","539126.16","53912.64",2,"10782.52","528343.64","582256.28",NULL,"Daniel Parks"
755,"Rose","Curtis","victor77@yahoo.com","Marketing","66135.47","2022-12-16",40,"6613.55","793625.64","79362.60",2,"15872.51","777753.13","857115.73",NULL,"Rose Curtis"
758,"Susan","Williams","jennacalderon@carpenter-smith.info","Marketing","48365.88","2022-02-09",28,"4836.59","580390.56","58039.08",2,"11607.81","568782.75","626821.83",NULL,"Susan Williams"
760,"Laura","Lopez","lindacooper@arroyo.com","Marketing","63664.92","2019-12-20",38,"6366.49","763979.04","76397.88",2,"15279.58","748699.46","825097.34",NULL,"Laura Lopez"
767,"Karen","Garcia","parkerjessica@yahoo.com","Marketing","54060.66","2024-07-20",29,"5406.07","648727.92","64872.84",2,"12974.56","635753.36","700626.20",NULL,"Karen Garcia"
3,"Jonathon","Sullivan","tannerivan@johnson.com","Operations","57427.31","2020-04-30",50,"5742.73","689127.72","68912.76",2,"13782.55","675345.17","744257.93",NULL,"Jonathon Sullivan"
4,"Clinton","Aguirre","jamieortega@yahoo.com","HR","45352.74","2021-04-04",55,"4535.27","544232.88","54423.24",2,"10884.66","533348.22","587771.46",NULL,"Clinton Aguirre"
8,"Jillian","Lewis","sreese@mclean-baker.net","Marketing","49895.55","2021-06-08",33,"4989.56","598746.60","59874.72",2,"11974.93","586771.67","646646.39",NULL,"Jillian Lewis"
805,"Charles","Lang","liucraig@spears.com","HR","53047.80","2022-01-29",31,"5304.78","636573.60","63657.36",2,"12731.47","623842.13","687499.49",NULL,"Charles Lang"
96,"Patricia","Patrick","charles41@hotmail.com","Marketing","79539.11","2021-04-22",59,"7953.91","954469.32","95446.92",5,"47723.47","906745.85","1002192.77",NULL,"Patricia Patrick"
97,"Benjamin","Cruz","mendozakristina@gmail.com","Operations","98354.94","2024-09-02",59,"9835.49","1180259.28","118025.88",5,"59012.96","1121246.32","1239272.20",NULL,"Benjamin Cruz"
101,"Ricardo","White","paul70@hotmail.com","HR","88300.52","2022-10-21",22,"8830.05","1059606.24","105960.60",5,"52980.31","1006625.93","1112586.53",NULL,"Ricardo White"
102,"Emily","Nelson","anthonyorozco@alvarez.com","Finance","68770.78","2022-01-19",45,"6877.08","825249.36","82524.96",5,"41262.47","783986.89","866511.85",NULL,"Emily Nelson"
162,"Jermaine","Brown","paulsmith@yahoo.com","Finance","77806.30","2022-01-04",24,"7780.63","933675.60","93367.56",5,"46683.78","886991.82","980359.38",NULL,"Jermaine Brown"
165,"Terry","Stewart","mooreraymond@rios-henry.org","Operations","87390.22","2020-05-19",30,"8739.02","1048682.64","104868.24",5,"52434.13","996248.51","1101116.75",NULL,"Terry Stewart"
166,"Jeffrey","Parker","sarahray@turner-alexander.com","IT","86165.43","2024-02-15",38,"8616.54","1033985.16","103398.48",5,"51699.26","982285.90","1085684.38",NULL,"Jeffrey Parker"
167,"Michael","Morris","chandlerryan@rowland-smith.com","Operations","67114.27","2021-03-16",51,"6711.43","805371.24","80537.16",5,"40268.56","765102.68","845639.84",NULL,"Michael Morris"
170,"Jennifer","Jackson","xthomas@yahoo.com","IT","84774.45","2023-07-17",23,"8477.45","1017293.40","101729.40",5,"50864.67","966428.73","1068158.13",NULL,"Jennifer Jackson"
177,"Katie","Williams","davisrobert@jenkins.com","IT","85924.95","2022-07-24",48,"8592.50","1031099.40","103110.00",5,"51554.97","979544.43","1082654.43",NULL,"Katie Williams"
181,"Kelly","Mejia","josephmclean@williams.com","IT","67123.69","2023-08-12",56,"6712.37","805484.28","80548.44",5,"40274.21","765210.07","845758.51",NULL,"Kelly Mejia"
183,"Tina","Silva","mitchellrebecca@hotmail.com","HR","72459.85","2021-07-10",45,"7245.99","869518.20","86951.88",5,"43475.91","826042.29","912994.17",NULL,"Tina Silva"
187,"Kristina","Martinez","yoderkenneth@howard-reese.com","Marketing","99644.45","2024-05-17",58,"9964.45","1195733.40","119573.40",5,"59786.67","1135946.73","1255520.13",NULL,"Kristina Martinez"
208,"Adrian","Lewis","lori79@yahoo.com","HR","91344.97","2022-07-27",57,"9134.50","1096139.64","109614.00",5,"54806.98","1041332.66","1150946.66",NULL,"Adrian Lewis"
191,"David","Johnson","lauramontgomery@hotmail.com","Finance","74405.60","2023-04-06",31,"7440.56","892867.20","89286.72",5,"44643.36","848223.84","937510.56",NULL,"David Johnson"
192,"Michael","Smith","robertjones@hotmail.com","IT","96986.85","2023-10-30",58,"9698.69","1163842.20","116384.28",5,"58192.11","1105650.09","1222034.37",NULL,"Michael Smith"
193,"Justin","Bartlett","kellydana@reynolds.com","Finance","81295.65","2023-11-01",57,"8129.57","975547.80","97554.84",5,"48777.39","926770.41","1024325.25",NULL,"Justin Bartlett"
194,"Ashley","Castillo","acarter@orozco.com","HR","92022.93","2024-11-12",34,"9202.29","1104275.16","110427.48",5,"55213.76","1049061.40","1159488.88",NULL,"Ashley Castillo"
198,"Alexandra","Lester","youngwilliam@gmail.com","Operations","97142.60","2021-06-16",50,"9714.26","1165711.20","116571.12",5,"58285.56","1107425.64","1223996.76",NULL,"Alexandra Lester"
199,"Kelly","Mendoza","thomasfisher@mcneil.info","Finance","99277.04","2020-01-15",42,"9927.70","1191324.48","119132.40",5,"59566.22","1131758.26","1250890.66",NULL,"Kelly Mendoza"
200,"Brandon","Cuevas","colemanchristopher@kelly.net","Marketing","78097.93","2020-02-04",45,"7809.79","937175.16","93717.48",5,"46858.76","890316.40","984033.88",NULL,"Brandon Cuevas"
84,"Brandy","Perry","matthew41@lee-raymond.com","Marketing","77254.08","2021-10-27",54,"7725.41","927048.96","92704.92",5,"46352.45","880696.51","973401.43",NULL,"Brandy Perry"
103,"Tanya","Thomas","ncastillo@gonzalez.org","Finance","67611.84","2021-09-13",29,"6761.18","811342.08","81134.16",5,"40567.10","770774.98","851909.14",NULL,"Tanya Thomas"
104,"Andrew","Mcgee","ehampton@alvarez.com","HR","85405.07","2020-08-23",59,"8540.51","1024860.84","102486.12",5,"51243.04","973617.80","1076103.92",NULL,"Andrew Mcgee"
108,"Maurice","Crosby","jasmineyoung@yahoo.com","Finance","96784.58","2023-06-04",54,"9678.46","1161414.96","116141.52",5,"58070.75","1103344.21","1219485.73",NULL,"Maurice Crosby"
109,"Heather","Wood","kimberly58@banks.biz","HR","75964.82","2020-06-28",55,"7596.48","911577.84","91157.76",5,"45578.89","865998.95","957156.71",NULL,"Heather Wood"
110,"Jessica","Lawrence","nperez@thompson.com","Operations","83933.68","2022-09-01",27,"8393.37","1007204.16","100720.44",5,"50360.21","956843.95","1057564.39",NULL,"Jessica Lawrence"
115,"Stephanie","Brooks","deborahperez@yahoo.com","HR","75502.10","2023-10-04",30,"7550.21","906025.20","90602.52",5,"45301.26","860723.94","951326.46",NULL,"Stephanie Brooks"
236,"Mariah","Dickerson","lauracantrell@hotmail.com","Finance","76333.55","2020-09-24",36,"7633.36","916002.60","91600.32",5,"45800.13","870202.47","961802.79",NULL,"Mariah Dickerson"
237,"Stacey","Dalton","annettenguyen@houston.com","Marketing","89916.17","2020-08-24",48,"8991.62","1078994.04","107899.44",5,"53949.70","1025044.34","1132943.78",NULL,"Stacey Dalton"
242,"Maxwell","Goodman","santanaphyllis@greene.com","Operations","94485.99","2024-11-22",46,"9448.60","1133831.88","113383.20",5,"56691.59","1077140.29","1190523.49",NULL,"Maxwell Goodman"
243,"Kristopher","Wheeler","gibsonkyle@hotmail.com","HR","77972.85","2023-05-21",56,"7797.29","935674.20","93567.48",5,"46783.71","888890.49","982457.97",NULL,"Kristopher Wheeler"
244,"Justin","Lynch","oramsey@gmail.com","Finance","89298.17","2023-05-02",58,"8929.82","1071578.04","107157.84",5,"53578.90","1017999.14","1125156.98",NULL,"Justin Lynch"
272,"Tyler","Pratt","joanna54@gmail.com","Marketing","82003.27","2020-08-27",47,"8200.33","984039.24","98403.96",5,"49201.96","934837.28","1033241.24",NULL,"Tyler Pratt"
274,"Debbie","Briggs","aprilsullivan@griffin.com","Marketing","98254.18","2024-01-10",44,"9825.42","1179050.16","117905.04",5,"58952.51","1120097.65","1238002.69",NULL,"Debbie Briggs"
276,"Michelle","Miller","michael10@manning-dunlap.com","Finance","82903.44","2021-06-06",39,"8290.34","994841.28","99484.08",5,"49742.06","945099.22","1044583.30",NULL,"Michelle Miller"
277,"Jean","Calhoun","kellybrittany@wright.org","Finance","69422.30","2023-03-21",54,"6942.23","833067.60","83306.76",5,"41653.38","791414.22","874720.98",NULL,"Jean Calhoun"
283,"Kim","Hammond","melinda84@johnson.com","HR","90917.35","2024-07-09",38,"9091.74","1091008.20","109100.88",5,"54550.41","1036457.79","1145558.67",NULL,"Kim Hammond"
286,"Cynthia","Anderson","ukelly@gonzalez.com","HR","79942.93","2021-11-15",50,"7994.29","959315.16","95931.48",5,"47965.76","911349.40","1007280.88",NULL,"Cynthia Anderson"
288,"Erica","Caldwell","richardthomas@gmail.com","HR","75627.38","2020-06-29",25,"7562.74","907528.56","90752.88",5,"45376.43","862152.13","952905.01",NULL,"Erica Caldwell"
311,"Paul","Jackson","williamsriley@allison.com","Finance","92567.85","2024-06-15",29,"9256.79","1110814.20","111081.48",5,"55540.71","1055273.49","1166354.97",NULL,"Paul Jackson"
312,"Judy","Paul","joseph03@yahoo.com","IT","76786.67","2023-08-13",25,"7678.67","921440.04","92144.04",5,"46072.00","875368.04","967512.08",NULL,"Judy Paul"
211,"Brian","Mitchell","imendez@yahoo.com","HR","36112.31","2021-06-08",35,"3611.23","433347.72","43334.76",7,"30334.34","403013.38","446348.14",NULL,"Brian Mitchell"
213,"Eric","Smith","madison41@bishop.com","Operations","32640.88","2022-07-08",39,"3264.09","391690.56","39169.08",7,"27418.34","364272.22","403441.30",NULL,"Eric Smith"
814,"Courtney","Holden","davidbarr@riley-hansen.org","Marketing","45974.65","2021-08-25",58,"4597.47","551695.80","55169.64",2,"11033.92","540661.88","595831.52",NULL,"Courtney Holden"
815,"James","Hernandez","staceymccormick@hotmail.com","HR","42210.53","2021-10-12",48,"4221.05","506526.36","50652.60",2,"10130.53","496395.83","547048.43",NULL,"James Hernandez"
218,"Kevin","Rodriguez","amandamurray@gmail.com","IT","38281.78","2023-11-17",27,"3828.18","459381.36","45938.16",7,"32156.70","427224.66","473162.82",NULL,"Kevin Rodriguez"
219,"Rebecca","Livingston","paynedavid@yahoo.com","Operations","35347.06","2022-06-02",58,"3534.71","424164.72","42416.52",7,"29691.53","394473.19","436889.71",NULL,"Rebecca Livingston"
227,"Marissa","Evans","ann91@gmail.com","HR","36170.45","2020-10-28",54,"3617.05","434045.40","43404.60",7,"30383.18","403662.22","447066.82",NULL,"Marissa Evans"
238,"Tyler","Brown","coopersamantha@johnson.com","Marketing","33331.79","2020-05-08",60,"3333.18","399981.48","39998.16",7,"27998.70","371982.78","411980.94",NULL,"Tyler Brown"
241,"John","Clark","erodriguez@yahoo.com","Marketing","38840.16","2022-01-14",42,"3884.02","466081.92","46608.24",7,"32625.73","433456.19","480064.43",NULL,"John Clark"
245,"Caitlin","Lane","katelynthomas@farley-nichols.com","HR","39725.54","2021-05-19",34,"3972.55","476706.48","47670.60",7,"33369.45","443337.03","491007.63",NULL,"Caitlin Lane"
250,"Melissa","Webster","baxterlawrence@cortez.net","HR","34912.03","2022-06-01",40,"3491.20","418944.36","41894.40",7,"29326.11","389618.25","431512.65",NULL,"Melissa Webster"
258,"Elizabeth","Gates","kking@gmail.com","Finance","38915.66","2020-07-22",57,"3891.57","466987.92","46698.84",7,"32689.15","434298.77","480997.61",NULL,"Elizabeth Gates"
260,"Michael","Taylor","sanderscameron@hotmail.com","HR","34314.43","2020-09-19",46,"3431.44","411773.16","41177.28",7,"28824.12","382949.04","424126.32",NULL,"Michael Taylor"
264,"George","Robertson","hhaney@pierce.com","Marketing","39353.21","2023-10-04",50,"3935.32","472238.52","47223.84",7,"33056.70","439181.82","486405.66",NULL,"George Robertson"
818,"Carrie","Ward","kenneth65@baker.info","Marketing","65427.99","2023-06-09",31,"6542.80","785135.88","78513.60",2,"15702.72","769433.16","847946.76",NULL,"Carrie Ward"
819,"Regina","Peck","melissa39@gmail.com","Finance","65062.84","2022-06-15",47,"6506.28","780754.08","78075.36",2,"15615.08","765139.00","843214.36",NULL,"Regina Peck"
358,"Darlene","Moore","paulanderson@gmail.com","Marketing","82538.95","2023-08-26",39,"8253.90","990467.40","99046.80",5,"49523.37","940944.03","1039990.83",NULL,"Darlene Moore"
359,"Linda","Rivera","fmoore@hotmail.com","Operations","82788.39","2020-06-12",26,"8278.84","993460.68","99346.08",5,"49673.03","943787.65","1043133.73",NULL,"Linda Rivera"
361,"John","Mason","whitneyfitzgerald@gmail.com","IT","71581.02","2021-07-28",31,"7158.10","858972.24","85897.20",5,"42948.61","816023.63","901920.83",NULL,"John Mason"
362,"Brittany","Suarez","karen35@simon.com","Operations","83211.96","2023-08-17",22,"8321.20","998543.52","99854.40",5,"49927.18","948616.34","1048470.74",NULL,"Brittany Suarez"
364,"Sheri","Myers","sduncan@gmail.com","IT","91853.56","2021-11-25",33,"9185.36","1102242.72","110224.32",5,"55112.14","1047130.58","1157354.90",NULL,"Sheri Myers"
365,"Nicole","Morales","tina24@gmail.com","Operations","76567.72","2023-10-02",41,"7656.77","918812.64","91881.24",5,"45940.63","872872.01","964753.25",NULL,"Nicole Morales"
366,"Kimberly","Herring","jasminephillips@king.com","Operations","76372.96","2023-09-01",26,"7637.30","916475.52","91647.60",5,"45823.78","870651.74","962299.34",NULL,"Kimberly Herring"
368,"Jennifer","Wilson","salinastodd@bowers-daniel.net","Operations","74424.26","2023-11-01",30,"7442.43","893091.12","89309.16",5,"44654.56","848436.56","937745.72",NULL,"Jennifer Wilson"
369,"James","Mcbride","burkebrooke@hotmail.com","Marketing","88508.89","2024-02-27",42,"8850.89","1062106.68","106210.68",5,"53105.33","1009001.35","1115212.03",NULL,"James Mcbride"
370,"Angela","Johnson","brenda59@murphy.org","Marketing","90341.03","2023-04-25",27,"9034.10","1084092.36","108409.20",5,"54204.62","1029887.74","1138296.94",NULL,"Angela Johnson"
888,"Jason","Jackson","nallen@hotmail.com","Finance","43270.35","2020-08-14",36,"4327.04","519244.20","51924.48",2,"10384.88","508859.32","560783.80",NULL,"Jason Jackson"
889,"Darryl","Perez","danielruiz@yahoo.com","Marketing","53632.67","2024-10-28",37,"5363.27","643592.04","64359.24",2,"12871.84","630720.20","695079.44",NULL,"Darryl Perez"
371,"Angel","Porter","fbenson@medina.com","HR","96593.95","2021-02-27",39,"9659.40","1159127.40","115912.80",5,"57956.37","1101171.03","1217083.83",NULL,"Angel Porter"
893,"Diane","Collins","stevenallen@weaver-haley.net","Operations","62058.90","2020-06-05",30,"6205.89","744706.80","74470.68",2,"14894.14","729812.66","804283.34",NULL,"Diane Collins"
895,"Julia","Williams","copelanddarrell@rice.com","Marketing","51382.13","2023-01-03",39,"5138.21","616585.56","61658.52",2,"12331.71","604253.85","665912.37",NULL,"Julia Williams"
17,"Carla","Melton","nicholas84@johnson-phillips.com","Finance","41986.90","2024-11-08",28,"4198.69","503842.80","50384.28",2,"10076.86","493765.94","544150.22",NULL,"Carla Melton"
21,"Jason","Harding","smithgarrett@gmail.com","Finance","54100.54","2022-08-31",47,"5410.05","649206.48","64920.60",2,"12984.13","636222.35","701142.95",NULL,"Jason Harding"
24,"Margaret","Barry","isaacfischer@hotmail.com","Marketing","58500.34","2024-11-17",53,"5850.03","702004.08","70200.36",2,"14040.08","687964.00","758164.36",NULL,"Margaret Barry"
33,"Kristine","Roberts","elizabethwhite@yahoo.com","Finance","64355.51","2022-02-02",59,"6435.55","772266.12","77226.60",2,"15445.32","756820.80","834047.40",NULL,"Kristine Roberts"
372,"Sabrina","Hendricks","williamsmarc@miller-best.org","Finance","73909.43","2021-10-07",45,"7390.94","886913.16","88691.28",5,"44345.66","842567.50","931258.78",NULL,"Sabrina Hendricks"
34,"Robert","Duke","unguyen@yahoo.com","Marketing","49302.91","2020-02-04",48,"4930.29","591634.92","59163.48",2,"11832.70","579802.22","638965.70",NULL,"Robert Duke"
896,"Victoria","Harris","jasmine26@gmail.com","Finance","42756.25","2024-03-12",60,"4275.63","513075.00","51307.56",2,"10261.50","502813.50","554121.06",NULL,"Victoria Harris"
378,"Lauren","Koch","ramoslisa@hernandez-thomas.info","Marketing","90433.67","2022-11-27",23,"9043.37","1085204.04","108520.44",5,"54260.20","1030943.84","1139464.28",NULL,"Lauren Koch"
379,"Brian","Thomas","shawn76@sosa.com","IT","89838.52","2022-10-27",43,"8983.85","1078062.24","107806.20",5,"53903.11","1024159.13","1131965.33",NULL,"Brian Thomas"
380,"Gina","Guzman","jgalvan@yahoo.com","HR","90868.84","2023-01-14",56,"9086.88","1090426.08","109042.56",5,"54521.30","1035904.78","1144947.34",NULL,"Gina Guzman"
383,"Amanda","Robinson","briannajames@yahoo.com","HR","84871.21","2020-12-09",57,"8487.12","1018454.52","101845.44",5,"50922.73","967531.79","1069377.23",NULL,"Amanda Robinson"
903,"Daniel","Harris","vanessa65@gmail.com","Operations","50721.25","2020-11-19",35,"5072.13","608655.00","60865.56",2,"12173.10","596481.90","657347.46",NULL,"Daniel Harris"
904,"Dylan","Gutierrez","annchurch@gmail.com","IT","54211.39","2022-12-29",58,"5421.14","650536.68","65053.68",2,"13010.73","637525.95","702579.63",NULL,"Dylan Gutierrez"
116,"Olivia","Hughes","zunigasandra@morales.biz","Operations","92492.73","2023-08-07",42,"9249.27","1109912.76","110991.24",5,"55495.64","1054417.12","1165408.36",NULL,"Olivia Hughes"
118,"Stacey","Gonzalez","vsilva@gmail.com","HR","96035.66","2024-07-01",41,"9603.57","1152427.92","115242.84",5,"57621.40","1094806.52","1210049.36",NULL,"Stacey Gonzalez"
119,"Natalie","Mccormick","renee82@yahoo.com","Operations","84462.16","2021-04-27",51,"8446.22","1013545.92","101354.64",5,"50677.30","962868.62","1064223.26",NULL,"Natalie Mccormick"
122,"Elizabeth","Perkins","andersonlaurie@gmail.com","Operations","88243.31","2021-10-30",26,"8824.33","1058919.72","105891.96",5,"52945.99","1005973.73","1111865.69",NULL,"Elizabeth Perkins"
125,"Marisa","Hines","wendy29@yahoo.com","HR","82784.71","2020-06-18",44,"8278.47","993416.52","99341.64",5,"49670.83","943745.69","1043087.33",NULL,"Marisa Hines"
126,"Ricky","Jimenez","pattersonalyssa@hardy.info","IT","92445.46","2024-11-27",49,"9244.55","1109345.52","110934.60",5,"55467.28","1053878.24","1164812.84",NULL,"Ricky Jimenez"
384,"David","Nelson","laurahernandez@gallagher.com","Finance","70172.76","2020-10-14",33,"7017.28","842073.12","84207.36",5,"42103.66","799969.46","884176.82",NULL,"David Nelson"
940,"Patricia","Ferguson","jroach@powers-robinson.com","Finance","60963.99","2020-06-28",33,"6096.40","731567.88","73156.80",2,"14631.36","716936.52","790093.32",NULL,"Patricia Ferguson"
942,"Rose","Jones","april67@gmail.com","Operations","64451.77","2024-11-26",36,"6445.18","773421.24","77342.16",2,"15468.42","757952.82","835294.98",NULL,"Rose Jones"
388,"Megan","Dunn","thomaswest@yahoo.com","Finance","82434.32","2021-10-27",54,"8243.43","989211.84","98921.16",5,"49460.59","939751.25","1038672.41",NULL,"Megan Dunn"
949,"Matthew","Lewis","danielkrause@yahoo.com","IT","59412.38","2020-02-11",35,"5941.24","712948.56","71294.88",2,"14258.97","698689.59","769984.47",NULL,"Matthew Lewis"
389,"Ryan","Sellers","jzimmerman@white.com","Finance","82652.69","2020-10-02",40,"8265.27","991832.28","99183.24",5,"49591.61","942240.67","1041423.91",NULL,"Ryan Sellers"
974,"Angela","Higgins","jacobbrown@cochran.com","Operations","45452.52","2020-08-09",23,"4545.25","545430.24","54543.00",2,"10908.60","534521.64","589064.64",NULL,"Angela Higgins"
391,"Leslie","Gonzalez","thoward@harvey.com","Marketing","83864.73","2024-07-28",52,"8386.47","1006376.76","100637.64",5,"50318.84","956057.92","1056695.56",NULL,"Leslie Gonzalez"
416,"Patricia","Hamilton","robertthompson@yahoo.com","Operations","67486.74","2021-09-11",24,"6748.67","809840.88","80984.04",5,"40492.04","769348.84","850332.88",NULL,"Patricia Hamilton"
417,"Meghan","Buck","christopher66@hotmail.com","Finance","87892.03","2023-11-15",55,"8789.20","1054704.36","105470.40",5,"52735.22","1001969.14","1107439.54",NULL,"Meghan Buck"
421,"Amanda","Austin","christopher43@yahoo.com","IT","84262.43","2021-10-06",33,"8426.24","1011149.16","101114.88",5,"50557.46","960591.70","1061706.58",NULL,"Amanda Austin"
422,"Michelle","Hill","yharvey@fitzgerald.org","Finance","79789.52","2022-11-19",27,"7978.95","957474.24","95747.40",5,"47873.71","909600.53","1005347.93",NULL,"Michelle Hill"
424,"Thomas","Thompson","townsendmelissa@hotmail.com","Finance","88557.39","2022-02-03",29,"8855.74","1062688.68","106268.88",5,"53134.43","1009554.25","1115823.13",NULL,"Thomas Thompson"
426,"John","Figueroa","kyle73@ortiz.org","HR","95976.17","2024-10-14",51,"9597.62","1151714.04","115171.44",5,"57585.70","1094128.34","1209299.78",NULL,"John Figueroa"
427,"Lisa","Diaz","beltranstephen@hotmail.com","IT","87108.54","2023-09-15",22,"8710.85","1045302.48","104530.20",5,"52265.12","993037.36","1097567.56",NULL,"Lisa Diaz"
434,"Erica","Smith","lopezcollin@maxwell.com","Operations","87877.83","2022-02-10",42,"8787.78","1054533.96","105453.36",5,"52726.70","1001807.26","1107260.62",NULL,"Erica Smith"
437,"Faith","Green","ramseykristen@williams-smith.com","IT","99494.27","2021-01-03",36,"9949.43","1193931.24","119393.16",5,"59696.56","1134234.68","1253627.84",NULL,"Faith Green"
440,"Donald","Smith","xsummers@olson-morris.com","IT","92148.35","2024-11-11",40,"9214.84","1105780.20","110578.08",5,"55289.01","1050491.19","1161069.27",NULL,"Donald Smith"
270,"Robert","Clark","pateldavid@butler.com","Marketing","36501.15","2024-07-19",24,"3650.12","438013.80","43801.44",7,"30660.97","407352.83","451154.27",NULL,"Robert Clark"
287,"Mark","Brown","jamie58@hotmail.com","Operations","30811.46","2024-10-25",29,"3081.15","369737.52","36973.80",7,"25881.63","343855.89","380829.69",NULL,"Mark Brown"
978,"Brenda","Joyce","brooke61@lawson.com","IT","41966.82","2020-11-14",42,"4196.68","503601.84","50360.16",2,"10072.04","493529.80","543889.96",NULL,"Brenda Joyce"
981,"Timothy","English","tyler15@nichols.org","Marketing","66114.78","2020-07-30",27,"6611.48","793377.36","79337.76",2,"15867.55","777509.81","856847.57",NULL,"Timothy English"
983,"Rebecca","Crosby","allennoah@gmail.com","Finance","52424.11","2023-11-16",38,"5242.41","629089.32","62908.92",2,"12581.79","616507.53","679416.45",NULL,"Rebecca Crosby"
984,"Charles","Morris","dorothylee@anderson.info","Finance","66316.14","2024-04-11",38,"6631.61","795793.68","79579.32",2,"15915.87","779877.81","859457.13",NULL,"Charles Morris"
